building_id,site_id,primary_use,sub_primary_use,sqm,year_built,meter_type,start,end,span_days,n_valid,coverage,missing_fraction,mean,std,min,max,n_negative,n_zero,constant_fraction,reason_excluded,eligible,selected,selection_rank,selection_reason
Gator_assembly_Blanca,Gator,Entertainment/public assembly,Sports Facility,8573.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17038,0.9711582307341541,0.028841769265845918,727.620788613687,248.33347191220705,0.0417,1867.8333,0,0.0,0.9585632116445593,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_assembly_Daisy,Gator,Entertainment/public assembly,Park,33.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16152,0.920656634746922,0.07934336525307795,2.8421246656760775,1.174245193194821,0.0417,12.625,0,0.0,0.9630386329866271,coverage 0.921 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.921 < 0.95; constant_fraction 0.96 > 0.5
Gator_assembly_Elliot,Gator,Entertainment/public assembly,Park,100.3,,electricity,2016-02-24 00:00:00,2017-12-31 23:00:00,676.9583333333334,15360,0.9453471196454948,0.05465288035450522,0.00052078125,0.01316497098889399,0.0,0.3333,0,15336.0,0.9998046875,coverage 0.945 < 0.95; constant_fraction 1.00 > 0.5,False,False,,coverage 0.945 < 0.95; constant_fraction 1.00 > 0.5
Gator_assembly_Enid,Gator,Entertainment/public assembly,Park,499.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16966,0.9670542635658915,0.032945736434108475,7.852590292349405,2.3877049867951587,0.0,16.0417,0,24.0,0.9602145467405399,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_assembly_Erich,Gator,Entertainment/public assembly,Museum,645.1,,electricity,2016-01-01 00:00:00,2017-03-18 13:00:00,442.5416666666667,9794,0.9220485784221427,0.07795142157785728,20.69217783336737,3.9813628355554904,1.14,39.59,0,0.0,0.003369409842760874,coverage 0.922 < 0.95,False,False,,coverage 0.922 < 0.95
Gator_assembly_Gene,Gator,Entertainment/public assembly,"Recreation Center, Community Centers",864.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16150,0.9205426356589147,0.0794573643410853,22.508361250773994,7.972177381887108,0.0,37.9167,0,168.0,0.9654489164086687,coverage 0.921 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.921 < 0.95; constant_fraction 0.97 > 0.5
Gator_assembly_Hue,Gator,Entertainment/public assembly,"Performing Arts, Community Centers",371.6,,electricity,2016-01-01 00:00:00,2017-03-18 13:00:00,442.5416666666667,9800,0.9226134437958953,0.07738655620410473,1.7432418061224486,4.882259274570662,0.0,59.4498,0,6461.0,0.681734693877551,coverage 0.923 < 0.95; constant_fraction 0.68 > 0.5,False,False,,coverage 0.923 < 0.95; constant_fraction 0.68 > 0.5
Gator_assembly_Joni,Gator,Entertainment/public assembly,Recreation Center,346.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16654,0.9492704058367533,0.05072959416324674,4.149450426324006,4.13404502006725,0.0833,40.7917,0,0.0,0.9640927104599496,coverage 0.949 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.949 < 0.95; constant_fraction 0.96 > 0.5
Gator_assembly_Kayleigh,Gator,Entertainment/public assembly,Park,142.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16270,0.9273825809393524,0.07261741906064756,7.111992833435771,7.69014129783271,0.0,36.6667,0,264.0,0.9668715427166564,coverage 0.927 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.927 < 0.95; constant_fraction 0.97 > 0.5
Gator_assembly_Kimberly,Gator,Entertainment/public assembly,Sports Facility,81290.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16942,0.9656862745098039,0.03431372549019607,1442.6480943631211,455.0477044489467,0.125,4373.1667,0,0.0,0.9586235391335144,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_assembly_Lelia,Gator,Entertainment/public assembly,Community Center,297.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16391,0.9342795257637939,0.06572047423620608,3.509731383076078,1.7837192579374894,0.0,9.5833,0,24.0,0.9610151912634982,coverage 0.934 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.934 < 0.95; constant_fraction 0.96 > 0.5
Gator_assembly_Lera,Gator,Entertainment/public assembly,Park,91.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16870,0.9615823073415413,0.038417692658458735,0.2752279134558388,0.4199062377581966,0.0,1.7083,0,7487.0,0.9692946058091286,constant_fraction 0.97 > 0.5,False,False,,constant_fraction 0.97 > 0.5
Gator_assembly_Lilli,Gator,Entertainment/public assembly,Park,60.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16390,0.9342225262197903,0.0657774737802097,2.584135118974985,0.8095076926529522,0.2917,6.0833,0,0.0,0.9612568639414277,coverage 0.934 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.934 < 0.95; constant_fraction 0.96 > 0.5
Gator_assembly_Loyce,Gator,Entertainment/public assembly,"Park, Community Centers",377.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16894,0.9629502963976289,0.03704970360237114,20.94731929679176,5.1161843008806,3.0833,40.75,0,0.0,0.9591570971942701,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_assembly_Lucia,Gator,Entertainment/public assembly,Sports Facility,70.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16151,0.9205996352029184,0.07940036479708157,5.732151445730914,1.9027978125201586,0.0,13.3333,0,216.0,0.9668751160918828,coverage 0.921 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.921 < 0.95; constant_fraction 0.97 > 0.5
Gator_assembly_Marjorie,Gator,Entertainment/public assembly,Park,1599.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16966,0.9670542635658915,0.032945736434108475,48.99964803725097,15.968097356720827,3.7917,97.9167,0,0.0,0.9583873629612165,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_assembly_Maurine,Gator,Entertainment/public assembly,Recreation Center,278.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16894,0.9629502963976289,0.03704970360237114,12.112587267668994,15.300704125970137,0.0,195.5417,0,24.0,0.9587427489049367,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_assembly_Milton,Gator,Entertainment/public assembly,Sports Facility,48.3,,electricity,2016-01-01 00:00:00,2017-12-30 23:00:00,729.9583333333334,15934,0.9094748858447489,0.09052511415525111,0.6472912451361867,0.8654679330236575,0.0,7.0417,0,2016.0,0.967741935483871,coverage 0.909 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.909 < 0.95; constant_fraction 0.97 > 0.5
Gator_assembly_Regina,Gator,Entertainment/public assembly,Community Center,919.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16270,0.9273825809393524,0.07261741906064756,18.090659729563612,7.936257476115236,0.0,51.9167,0,24.0,0.9628764597418562,coverage 0.927 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.927 < 0.95; constant_fraction 0.96 > 0.5
Gator_assembly_Roy,Gator,Entertainment/public assembly,Sports Facility,2461.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16656,0.9493844049247606,0.050615595075239384,2.4872746397694523,5.961644925712857,0.0,39.4167,0,11496.0,0.9807276657060519,coverage 0.949 < 0.95; constant_fraction 0.98 > 0.5,False,False,,coverage 0.949 < 0.95; constant_fraction 0.98 > 0.5
Gator_assembly_Selma,Gator,Entertainment/public assembly,Recreation Center,274.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16822,0.9588463292293662,0.04115367077063381,1.4964911247176316,1.3057328693955357,0.0,8.25,0,552.0,0.9652241112828439,constant_fraction 0.97 > 0.5,False,False,,constant_fraction 0.97 > 0.5
Gator_assembly_Stacy,Gator,Entertainment/public assembly,Park,79.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16391,0.9342795257637939,0.06572047423620608,0.22508342383015068,0.4499316872646053,0.0,1.8333,0,2519.0,0.9820023183454335,coverage 0.934 < 0.95; constant_fraction 0.98 > 0.5,False,False,,coverage 0.934 < 0.95; constant_fraction 0.98 > 0.5
Gator_assembly_Virgie,Gator,Entertainment/public assembly,Park,44.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16822,0.9588463292293662,0.04115367077063381,0.39162792771370825,0.11631012488463043,0.0833,1.0833,0,0.0,0.9671263821186541,constant_fraction 0.97 > 0.5,False,False,,constant_fraction 0.97 > 0.5
Gator_office_August,Gator,Office,Office,4487.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,15264,0.8700410396716827,0.12995896032831733,58.40277720125786,19.1300609685944,0.0,118.75,0,48.0,0.9620020964360587,coverage 0.870 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.870 < 0.95; constant_fraction 0.96 > 0.5
Gator_office_Betty,Gator,Office,Office,542.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16270,0.9273825809393524,0.07261741906064756,30.682605955746773,9.25247049013938,0.25,68.5833,0,0.0,0.9586355255070682,coverage 0.927 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.927 < 0.95; constant_fraction 0.96 > 0.5
Gator_office_Carrie,Gator,Office,Office,24987.5,,electricity,2016-01-01 00:00:00,2017-06-29 23:00:00,545.9583333333334,12550,0.9577228327228328,0.04227716727716724,953.1903575936255,179.93468461218617,86.3333,1745.375,0,0.0,0.9583266932270916,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_office_Hunter,Gator,Office,Office,1314.6,,electricity,2016-01-08 00:00:00,2017-12-31 23:00:00,723.9583333333334,15982,0.9197744014732965,0.08022559852670352,38.934815992992114,11.628225817576812,0.0,56.7687,0,120.0,0.9598298085346014,coverage 0.920 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.920 < 0.95; constant_fraction 0.96 > 0.5
Gator_office_Julie,Gator,Office,Office,527.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16702,0.9520063839489284,0.04799361605107155,7.788050347263802,3.0640462668049624,0.0,15.3333,0,312.0,0.9664112082385343,constant_fraction 0.97 > 0.5,False,False,,constant_fraction 0.97 > 0.5
Gator_office_Lisa,Gator,Office,Office,3729.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16342,0.9314865481076151,0.06851345189238489,185.88055494431526,39.9093809290434,12.5,414.1667,0,0.0,0.9618773711907967,coverage 0.931 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.931 < 0.95; constant_fraction 0.96 > 0.5
Gator_office_Lucy,Gator,Office,Office,16315.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16366,0.9328545371637027,0.0671454628362973,210.46034448246365,192.1403022389045,0.0,837.1667,0,360.0,0.9630331174385922,coverage 0.933 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.933 < 0.95; constant_fraction 0.96 > 0.5
Gator_office_Merle,Gator,Office,Office,794.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16822,0.9588463292293662,0.04115367077063381,1.1560456901676377,0.6885628752071382,0.0,3.2083,0,1775.0,0.9649863274283677,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_other_Cassandra,Gator,Other,Other,2567.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16846,0.9602143182854537,0.03978568171454633,23.81001657366734,13.417700178071389,0.0,76.3946,0,24.0,0.9601092247417785,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_other_Elfriede,Gator,Other,Other,2665.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16894,0.9629502963976289,0.03704970360237114,49.634484189653136,32.47422244907314,0.9167,301.2083,0,0.0,0.9589203267432225,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_other_Gertrude,Gator,Other,Other,237.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16942,0.9656862745098039,0.03431372549019607,2.3245778007319085,1.398891046416785,0.0,6.3333,0,263.0,0.959922087120765,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_other_Glen,Gator,Other,Other,1138.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16128,0.9192886456908345,0.08071135430916554,2.9380595238095237,0.9251042271840445,0.25,6.7917,0,0.0,0.9607514880952381,coverage 0.919 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.919 < 0.95; constant_fraction 0.96 > 0.5
Gator_other_Minda,Gator,Other,Other,145.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,15982,0.9109667122663019,0.08903328773369812,5.560505812789389,4.6531231263047435,0.0,25.6667,0,480.0,0.9672131147540983,coverage 0.911 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.911 < 0.95; constant_fraction 0.97 > 0.5
Gator_other_Refugio,Gator,Other,Other,869.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16271,0.9274395804833562,0.07256041951664383,0.2672850715997787,0.16613733147576693,0.0,1.0833,0,288.0,0.9642922991825948,coverage 0.927 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.927 < 0.95; constant_fraction 0.96 > 0.5
Gator_other_Reginald,Gator,Other,Other,3889.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16150,0.9205426356589147,0.0794573643410853,54.478017492260065,19.340135555299025,0.0,110.8333,0,96.0,0.965077399380805,coverage 0.921 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.921 < 0.95; constant_fraction 0.97 > 0.5
Gator_other_Russel,Gator,Other,Other,397.3,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,15528,0.8850889192886456,0.11491108071135436,10.412793817619784,2.9770002378606697,0.0,20.8333,0,192.0,0.9732096857290057,coverage 0.885 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.885 < 0.95; constant_fraction 0.97 > 0.5
Gator_other_Samuel,Gator,Other,Other,9568.5,,electricity,2016-01-01 00:00:00,2017-03-18 13:00:00,442.5416666666667,9823,0.9247787610619469,0.0752212389380531,6.713292079812684,5.825278991921558,1.04,40.92,0,0.0,0.019240557874376462,coverage 0.925 < 0.95,False,False,,coverage 0.925 < 0.95
Gator_public_Alexandra,Gator,Public services,"Community Center, Community Centers",3088.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16871,0.9616393068855449,0.03836069311445511,23.483494357180962,11.298730884947744,0.0,58.75,0,144.0,0.960938889218185,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_public_Beulah,Gator,Public services,"Fire Station, Fire Stations",338.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16918,0.9643182854537163,0.03568171454628366,7.517554941482445,2.3799697339341077,0.2917,13.75,0,0.0,0.9592741458801277,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_public_Cheri,Gator,Public services,"Fire Station, Fire Stations",945.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16942,0.9656862745098039,0.03431372549019607,17.38259955731319,5.634571007624818,0.0,51.6667,0,24.0,0.964289930350608,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_public_Clara,Gator,Public services,"Community Center, Community Centers",523.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16294,0.92875056999544,0.07124943000455997,11.944826150730329,4.705516466884583,0.0417,24.2917,0,0.0,0.959739781514668,coverage 0.929 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.929 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Dale,Gator,Public services,"Community Center, Community Centers",1710.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16318,0.9301185590515276,0.06988144094847237,41.91506154553254,14.538598890600579,0.0,107.0833,0,24.0,0.9631082240470646,coverage 0.930 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.930 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Dewey,Gator,Public services,"Fire Station, Fire Stations",333.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16486,0.9396944824441404,0.060305517555859556,6.337982961300497,1.5400501093936398,0.0,9.7083,0,72.0,0.9592381414533544,coverage 0.940 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.940 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Dionna,Gator,Public services,"Fire Station, Fire Stations",945.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16462,0.9383264933880529,0.06167350661194715,17.81533265095371,5.2280347828551195,0.0,38.3333,0,24.0,0.9645851050905114,coverage 0.938 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.938 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Erika,Gator,Public services,"Fire Station, Fire Stations",337.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16223,0.924703602371181,0.07529639762881901,6.441347253898785,1.656107919374494,0.0,14.9167,0,24.0,0.9588855328854096,coverage 0.925 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.925 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Everette,Gator,Public services,"Community Center, Community Centers",1841.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16606,0.9465344277245782,0.05346557227542181,101.43177329880766,40.90867625509705,0.0,349.9167,0,48.0,0.9584487534626038,coverage 0.947 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.947 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Geraldine,Gator,Public services,"Fire Station, Fire Stations",1003.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16270,0.9273825809393524,0.07261741906064756,21.040440301167795,6.0867395156173885,0.0,39.6667,0,24.0,0.9652120467117394,coverage 0.927 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.927 < 0.95; constant_fraction 0.97 > 0.5
Gator_public_Janna,Gator,Public services,"Community Center, Community Centers",2656.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16294,0.92875056999544,0.07124943000455997,93.78617926844237,23.657488041203344,6.6667,190.8333,0,0.0,0.9601693875046029,coverage 0.929 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.929 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Jayme,Gator,Public services,"Community Center, Community Centers",1549.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16870,0.9615823073415413,0.038417692658458735,96.78156292827504,28.65302890991076,3.0833,236.2917,0,0.0,0.958684054534677,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_public_Jolene,Gator,Public services,Fire Station,811.4,,electricity,2016-01-01 00:00:00,2017-03-13 23:00:00,437.9583333333333,9336,0.8881278538812786,0.11187214611872143,6.3106295629820055,2.128790959903624,0.0,16.1667,0,120.0,0.964974293059126,coverage 0.888 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.888 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Kendall,Gator,Public services,"Fire Station, Fire Stations",726.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16342,0.9314865481076151,0.06851345189238489,16.81434187369967,4.171580616465773,0.0,45.125,0,24.0,0.961204258964631,coverage 0.931 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.931 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Kenny,Gator,Public services,"Community Center, Community Centers",1540.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16966,0.9670542635658915,0.032945736434108475,89.67630421431097,39.80342425279043,0.0,492.7491,0,24.0,0.9587999528468703,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_public_Latasha,Gator,Public services,"Fire Station, Fire Stations",677.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16295,0.9288075695394437,0.07119243046055634,19.073335704203746,5.779099054262098,0.0,41.6667,0,168.0,0.9670451058606935,coverage 0.929 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.929 < 0.95; constant_fraction 0.97 > 0.5
Gator_public_Leroy,Gator,Public services,"Community Center, Community Centers",758.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16918,0.9643182854537163,0.03568171454628366,21.080209888875757,7.987129870857509,0.9583,45.5833,0,0.0,0.9595105804468613,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_public_Lindsey,Gator,Public services,Fire Station,458.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16798,0.9574783401732786,0.0425216598267214,26.508516621026313,8.782053184290291,0.0,75.0,0,48.0,0.9673770686986546,constant_fraction 0.97 > 0.5,False,False,,constant_fraction 0.97 > 0.5
Gator_public_Lona,Gator,Public services,"Office, Fire Stations",599.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16222,0.9246466028271774,0.07535339717282263,1.4739235236099126,0.9352932306992615,0.0,5.25,0,312.0,0.9633830600419184,coverage 0.925 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.925 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Marcie,Gator,Public services,"Community Center, Community Centers",3275.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16894,0.9629502963976289,0.03704970360237114,93.59133397064046,32.67477304323249,2.3333,245.0,0,0.0,0.9597490233218894,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_public_Marissa,Gator,Public services,Police Station,371.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16846,0.9602143182854537,0.03978568171454633,14.167160928410304,3.703694635474257,1.1667,25.0,0,0.0,0.9653330167398789,constant_fraction 0.97 > 0.5,False,False,,constant_fraction 0.97 > 0.5
Gator_public_Maude,Gator,Public services,"Fire Station, Fire Stations",5574.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,15910,0.9068627450980392,0.09313725490196079,103.21747262099309,22.80500360166776,0.0,212.5,0,24.0,0.9656191074795726,coverage 0.907 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.907 < 0.95; constant_fraction 0.97 > 0.5
Gator_public_Natasha,Gator,Public services,Police Station,6123.5,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16415,0.9356475148198814,0.0643524851801186,124.59396833993299,66.93391692128358,3.75,469.1667,0,0.0,0.9599756320438623,coverage 0.936 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.936 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Nettie,Gator,Public services,"Fire Station, Fire Stations",593.8,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16390,0.9342225262197903,0.0657774737802097,15.613423697376449,4.195029904628607,0.0,35.6667,0,72.0,0.9648566198901769,coverage 0.934 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.934 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Noe,Gator,Public services,"Community Center, Community Centers",2462.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16390,0.9342225262197903,0.0657774737802097,56.219278767541184,20.085838091988492,0.0,169.6667,0,72.0,0.9591214154972544,coverage 0.934 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.934 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Philip,Gator,Public services,"Community Center, Community Centers",406.1,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16223,0.924703602371181,0.07529639762881901,2.594401602662886,1.296528341405979,0.0,6.75,0,96.0,0.9598717869691179,coverage 0.925 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.925 < 0.95; constant_fraction 0.96 > 0.5
Gator_public_Randall,Gator,Public services,"Community Center, Community Centers",1806.6,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16966,0.9670542635658915,0.032945736434108475,60.544559088765766,20.82068888386485,1.125,105.5417,0,0.0,0.9586231286101615,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_public_Ross,Gator,Public services,Fire Station,450.4,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16127,0.9192316461468308,0.08076835385316916,8.22074818007069,3.5440822570064436,0.0,29.1667,0,216.0,0.9663297575494513,coverage 0.919 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.919 < 0.95; constant_fraction 0.97 > 0.5
Gator_public_Tiffany,Gator,Public services,"Fire Station, Fire Stations",590.0,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16198,0.9232786137710899,0.07672138622891012,14.541055963699222,3.759057091039266,0.0,27.6667,0,24.0,0.9654895666131621,coverage 0.923 < 0.95; constant_fraction 0.97 > 0.5,False,False,,coverage 0.923 < 0.95; constant_fraction 0.97 > 0.5
Gator_warehouse_Constance,Gator,Warehouse/storage,Non-Refrigerated Warehouse,1404.7,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,16846,0.9602143182854537,0.03978568171454633,14.257863926154576,7.13850095583303,0.0,35.0,0,168.0,0.9609402825596581,constant_fraction 0.96 > 0.5,False,False,,constant_fraction 0.96 > 0.5
Gator_warehouse_Stacie,Gator,Warehouse/storage,Non-Refrigerated Warehouse,1475.2,,electricity,2016-01-02 00:00:00,2017-12-31 23:00:00,729.9583333333334,16246,0.9272831050228311,0.07271689497716893,19.617136507447988,6.47585534148633,0.0,45.0,0,24.0,0.962267635110181,coverage 0.927 < 0.95; constant_fraction 0.96 > 0.5,False,False,,coverage 0.927 < 0.95; constant_fraction 0.96 > 0.5
Hog_assembly_Annemarie,Hog,Entertainment/public assembly,Museum,7472.9,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,0.9074327405380757,7.533601677583154,0.0,80.0,0,17290.0,0.9873461012311902,constant_fraction 0.99 > 0.5,False,False,,constant_fraction 0.99 > 0.5
Hog_assembly_Arlie,Hog,Entertainment/public assembly,Gymnasium,11058.2,,electricity,2016-01-01 00:00:00,2017-12-31 23:00:00,730.9583333333334,17544,1.0,0.0,0.0,0.0,0.0,0.0,0,17544.0,0.9999430004559964,constant or undefined series; constant_fraction 1.00 > 0.5,False,False,,constant or undefined series; constant_fraction 1.00 > 0.5
