ledger,operation_id,stage,synthetic,kind,module,call,estimator_class,pid,utc,n_rows,parameters,target_hash,wall_seconds,process_cpu_seconds,event,return_is_none
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,67b3d040890c4fa2bac20c507616ff00,bounded_regression_gate,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:34.053306+00:00,173,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': None, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 2, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 2, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': None, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",ab14b4b7116a8413a9e1e8a3f4ad52d352ee506dd838e85a3ecd73c14d0aba4b,0.012297100009163842,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,6a8b5aa83ff64c1eb26a3fa38d7270e4,bounded_regression_gate,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:34.216513+00:00,346,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': None, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 2, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 2, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': None, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",d725c0381ea24e25e5d3d1861fab4b8d5d4ff225cd946f722f4e23b5ecdcfcdd,0.012309500001720153,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,2b2c87cf435849d9ac54bd02dd3da729,bounded_regression_gate,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:34.386008+00:00,173,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': None, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 2, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': None, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",ab14b4b7116a8413a9e1e8a3f4ad52d352ee506dd838e85a3ecd73c14d0aba4b,0.0128543000028003,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,f43021cbdfb84fec923384efa2cef2de,bounded_regression_gate,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:34.550018+00:00,346,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': None, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 2, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': None, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",d725c0381ea24e25e5d3d1861fab4b8d5d4ff225cd946f722f4e23b5ecdcfcdd,0.012617499989573844,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,7265f84ff0ba4d03a909f2319f7ccf04,bounded_regression_gate,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:34.720035+00:00,523,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': None, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 2, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': None, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",7f840e9722b72e33793e4dd8fc06484b6c0fcc155a7dc23fe77e2b5962303faa,0.012586400000145659,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,f052a4aecd8c4282bd686dbbcdf6578d,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:23:05.437206+00:00,400,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.025, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",304535bb437ebbd4158aa406fdda1d9a38583bd1a8a10c853f81a576ed5e533c,0.3598139999958221,0.34375,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,d3b4e39b561b407b8ea07264b2c995a9,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:23:05.804531+00:00,400,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.975, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",304535bb437ebbd4158aa406fdda1d9a38583bd1a8a10c853f81a576ed5e533c,0.3744710000028135,0.28125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,a5917b90937a4b73a10b0d841d6b08e0,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:23:06.180815+00:00,400,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.5, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",304535bb437ebbd4158aa406fdda1d9a38583bd1a8a10c853f81a576ed5e533c,0.47085779999906663,0.484375,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,6debb43874834ce6b5f6b3668fd33761,bounded_regression_gate,True,cqr_wrapper_fit,mapie.regression.quantile_regression,fit,ConformalizedQuantileRegressor,24432,2026-09-14T15:23:05.431158+00:00,400,{},304535bb437ebbd4158aa406fdda1d9a38583bd1a8a10c853f81a576ed5e533c,1.223977699992247,1.125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,332935f172fc43b7a1dedf336d616f7b,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,_MapieQuantileRegressor,24432,2026-09-14T15:23:06.659088+00:00,400,"{'alpha': 0.05, 'cv': 'split', 'estimator': ""HistGradientBoostingRegressor(learning_rate=0.05, loss='quantile', max_iter=300,\n                              min_samples_leaf=50, random_state=42)"", 'method': 'quantile'}",ee845bd0252cfa11666ff55aa6b4be7b98ad32ee373ad76f19394546cb90ffa4,0.030653699999675155,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,3311d76297f14565bc421416148bd73e,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,ConformalizedQuantileRegressor,24432,2026-09-14T15:23:06.659088+00:00,400,{},ee845bd0252cfa11666ff55aa6b4be7b98ad32ee373ad76f19394546cb90ffa4,0.03347789999679662,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,d78a7911c45b45aaa8d7e9df999eaf6a,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:24:06.326720+00:00,1179,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.05, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",e6c82db909e67cea0acab906a58c5a8a38347b2aa7177c0b0fa7cfc61d4213cb,0.886464099996374,0.84375,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,b74fc3bf397d41bca27ae8e23a3041ae,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:24:07.220315+00:00,1179,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.95, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",e6c82db909e67cea0acab906a58c5a8a38347b2aa7177c0b0fa7cfc61d4213cb,0.9168515000055777,0.890625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,79f5811d9059408494739d8729f42f4f,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:24:08.136180+00:00,1179,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.5, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",e6c82db909e67cea0acab906a58c5a8a38347b2aa7177c0b0fa7cfc61d4213cb,1.274973299994599,1.203125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,09f8cfcaf85c428f99c5143f18fcf942,bounded_regression_gate,True,cqr_wrapper_fit,mapie.regression.quantile_regression,fit,ConformalizedQuantileRegressor,24432,2026-09-14T15:24:06.322635+00:00,1179,{},e6c82db909e67cea0acab906a58c5a8a38347b2aa7177c0b0fa7cfc61d4213cb,3.0957926999981282,2.953125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,7634c998cfb54705b5402e68ab65a138,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,_MapieQuantileRegressor,24432,2026-09-14T15:24:09.420593+00:00,395,"{'alpha': 0.1, 'cv': 'split', 'estimator': ""HistGradientBoostingRegressor(learning_rate=0.05, loss='quantile', max_iter=300,\n                              min_samples_leaf=50, random_state=42)"", 'method': 'quantile'}",483e82c2175232670a7ca119d99c6d6d5c7e269db8f87a7b45a905a3f2dd2b33,0.03984120000677649,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_repository_v4.jsonl,aa8b549a533240b1a1e68624947ec193,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,ConformalizedQuantileRegressor,24432,2026-09-14T15:24:09.420593+00:00,395,{},483e82c2175232670a7ca119d99c6d6d5c7e269db8f87a7b45a905a3f2dd2b33,0.042359099999885075,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,d1b675b94e4d4c41af9950c3932ab777,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,32556,2026-09-14T15:13:17.312802+00:00,520,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.025, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",09d748d3947fcdaa5a6b30a84aae9475e8def716f791556d4e22a2cfb353cebc,0.01335520000429824,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,a7c029d4cd844ca3b4a248dc30048fa0,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,32556,2026-09-14T15:13:17.329927+00:00,520,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.975, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",09d748d3947fcdaa5a6b30a84aae9475e8def716f791556d4e22a2cfb353cebc,0.011683400007314049,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,51a421d654a449d793ed4ced92b8dd13,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,32556,2026-09-14T15:13:17.344782+00:00,520,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.5, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",09d748d3947fcdaa5a6b30a84aae9475e8def716f791556d4e22a2cfb353cebc,0.013453899999149144,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,48933fbb217e4bb4b9177a0569cbb137,bounded_regression_gate,True,cqr_wrapper_fit,mapie.regression.quantile_regression,fit,ConformalizedQuantileRegressor,32556,2026-09-14T15:13:17.305354+00:00,520,{},09d748d3947fcdaa5a6b30a84aae9475e8def716f791556d4e22a2cfb353cebc,0.05493149999529123,0.0625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,80ca497e3c474f5cb2ca12037cf7cfbd,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,_MapieQuantileRegressor,32556,2026-09-14T15:13:17.359760+00:00,420,"{'alpha': 0.05, 'cv': 'split', 'estimator': ""HistGradientBoostingRegressor(early_stopping=False, learning_rate=0.05,\n                              loss='quantile', max_iter=3, max_leaf_nodes=7,\n                              min_samples_leaf=10, random_state=42)"", 'method': 'quantile'}",58814adb836f9a6318242b8c8887bfb3f13299f4108ca98c2ab8bddd5ff383ce,0.0041120999958366156,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,4b5563edb55e4b2fb4aae73c58a88308,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,ConformalizedQuantileRegressor,32556,2026-09-14T15:13:17.359760+00:00,420,{},58814adb836f9a6318242b8c8887bfb3f13299f4108ca98c2ab8bddd5ff383ce,0.006964899992453866,0.0,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,249dbebc0b0246829398308716e78fe8,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,32556,2026-09-14T15:16:08.427474+00:00,400,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.025, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",304535bb437ebbd4158aa406fdda1d9a38583bd1a8a10c853f81a576ed5e533c,0.3529385000001639,0.34375,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,37df914202a7444694824a9da2eeb5d3,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,32556,2026-09-14T15:16:08.785937+00:00,400,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.975, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",304535bb437ebbd4158aa406fdda1d9a38583bd1a8a10c853f81a576ed5e533c,0.34796539999661036,0.328125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,4ef2f1594f514355aecf328269bf841e,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,32556,2026-09-14T15:16:09.137533+00:00,400,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.5, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",304535bb437ebbd4158aa406fdda1d9a38583bd1a8a10c853f81a576ed5e533c,0.5120907000091393,0.46875,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,63bfad833f944aa6a8e23d1fc342b833,bounded_regression_gate,True,cqr_wrapper_fit,mapie.regression.quantile_regression,fit,ConformalizedQuantileRegressor,32556,2026-09-14T15:16:08.422456+00:00,400,{},304535bb437ebbd4158aa406fdda1d9a38583bd1a8a10c853f81a576ed5e533c,1.2307245999982115,1.15625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,01d6492eb5454e42999d4580fe6f935d,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,_MapieQuantileRegressor,32556,2026-09-14T15:16:09.652751+00:00,400,"{'alpha': 0.05, 'cv': 'split', 'estimator': ""HistGradientBoostingRegressor(learning_rate=0.05, loss='quantile', max_iter=300,\n                              min_samples_leaf=50, random_state=42)"", 'method': 'quantile'}",ee845bd0252cfa11666ff55aa6b4be7b98ad32ee373ad76f19394546cb90ffa4,0.028618700001970865,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_v3.jsonl,580e5912e4244e48a3310b5c1ffb6d5b,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,ConformalizedQuantileRegressor,32556,2026-09-14T15:16:09.652751+00:00,400,{},ee845bd0252cfa11666ff55aa6b4be7b98ad32ee373ad76f19394546cb90ffa4,0.03166900000360329,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_validator_repair_v5.jsonl,b398338d491c4917b3cc12c7c290846d,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,29264,2026-09-14T15:34:09.713016+00:00,520,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.025, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",09d748d3947fcdaa5a6b30a84aae9475e8def716f791556d4e22a2cfb353cebc,0.017466300007072277,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_validator_repair_v5.jsonl,590d4c9d83ef439ca054d9e4039a7a7f,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,29264,2026-09-14T15:34:09.733100+00:00,520,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.975, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",09d748d3947fcdaa5a6b30a84aae9475e8def716f791556d4e22a2cfb353cebc,0.0253287000086857,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_validator_repair_v5.jsonl,d2abc904f4fd4731b32bebeb83583948,bounded_regression_gate,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,29264,2026-09-14T15:34:09.773836+00:00,520,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.5, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",09d748d3947fcdaa5a6b30a84aae9475e8def716f791556d4e22a2cfb353cebc,0.02635629998985678,0.03125,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_validator_repair_v5.jsonl,244344513f0749a2a04be797faba77fb,bounded_regression_gate,True,cqr_wrapper_fit,mapie.regression.quantile_regression,fit,ConformalizedQuantileRegressor,29264,2026-09-14T15:34:09.699031+00:00,520,{},09d748d3947fcdaa5a6b30a84aae9475e8def716f791556d4e22a2cfb353cebc,0.09465179999824613,0.09375,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_validator_repair_v5.jsonl,94880548da7c4ec29a51daf246ac4023,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,_MapieQuantileRegressor,29264,2026-09-14T15:34:09.805130+00:00,420,"{'alpha': 0.05, 'cv': 'split', 'estimator': ""HistGradientBoostingRegressor(early_stopping=False, learning_rate=0.05,\n                              loss='quantile', max_iter=3, max_leaf_nodes=7,\n                              min_samples_leaf=10, random_state=42)"", 'method': 'quantile'}",58814adb836f9a6318242b8c8887bfb3f13299f4108ca98c2ab8bddd5ff383ce,0.007910699991043657,0.015625,returned,False
review/context_replay005_implementation_20260914/synthetic_test_operations_validator_repair_v5.jsonl,2f8810b6660f42c588fd1d3311e9958c,bounded_regression_gate,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,ConformalizedQuantileRegressor,29264,2026-09-14T15:34:09.789235+00:00,420,{},58814adb836f9a6318242b8c8887bfb3f13299f4108ca98c2ab8bddd5ff383ce,0.013226800001575612,0.015625,returned,False
