dataset,horizon,outer_fold,model_seed,model,run_path,run_tree_sha256,protocol_path,protocol_sha256,source_sha256,evaluated_commit,model_owner_path,model_owner_sha256,model_owner_complete_sha256,acceptance_reference,historical_reuse,historical_refits
pleia,6,2,46,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s46_v1,a8ed6300362bb88d92a63e8463541cd48f5abe83f5660dc8fa607fb0eb3f48ec,smart_building_conformal/protocols/matched_forecasting005/pleia_h6_f2_s46_v1/frozen_protocol.json,167204fe887068fae49a0bf3704d7bec6197c99a453a7be4422e9f5affd4de08,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,04cc77ec9b6aee35990711b6bafaeab3bc0fa7a9,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s46_v1/units/pleia_h6_f2_s46_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,28b26afcb9f8f040231c9be824945643a1817edb8ab2fa80c025f231cc4e4162,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#pleia|6|2|46,True,0
pleia,6,2,46,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s46_v1,a8ed6300362bb88d92a63e8463541cd48f5abe83f5660dc8fa607fb0eb3f48ec,smart_building_conformal/protocols/matched_forecasting005/pleia_h6_f2_s46_v1/frozen_protocol.json,167204fe887068fae49a0bf3704d7bec6197c99a453a7be4422e9f5affd4de08,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,04cc77ec9b6aee35990711b6bafaeab3bc0fa7a9,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s46_v1/units/pleia_h6_f2_s46_xgboost/model.ubj,796940140d03195456ba559574a574b5480a36becbd7efdb29ee11cca98c529c,addcd216c4cabc196b282b532d1ef0b8d43c6545e5248de9d48e2aa812e3257f,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#pleia|6|2|46,True,0
pleia,6,2,46,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s46_v1,a8ed6300362bb88d92a63e8463541cd48f5abe83f5660dc8fa607fb0eb3f48ec,smart_building_conformal/protocols/matched_forecasting005/pleia_h6_f2_s46_v1/frozen_protocol.json,167204fe887068fae49a0bf3704d7bec6197c99a453a7be4422e9f5affd4de08,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,04cc77ec9b6aee35990711b6bafaeab3bc0fa7a9,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s46_v1/units/pleia_h6_f2_s46_attention_lstm/model.pt,c513814f8e62ebf42cdefe9cb7e2a3ab5398a078cefeb388496535e75500b96e,31b7fadfb259d8ebd0e33bd668266d72eaf51855a0ef81824223f67f678ca657,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#pleia|6|2|46,True,0
pleia_energy,1,0,42,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1,9c45ac0259139ad0c1021b93429c7bae89e41f6671266fe8473e83aa7f727b07,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s42_v1/frozen_protocol.json,4e6c91f9f835e0f37ebf21e4de23c4f65c9911d42d933912d0ce4fbf7500a4c3,7335d436f6e4f8c2144de372e8817d036bae216426c157f5bbdc1eb921927955,697d0e6e8a7de0a2fc55c98b8341117d789390ce,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1/units/pleia_energy_h1_f0_s42_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,3ccac9a175ae6bab3d3fbe22f8870a8a401550431d8bd8b02a3834f8abb8b6ee,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#pleia_energy|1|0|42,True,0
pleia_energy,1,0,42,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1,9c45ac0259139ad0c1021b93429c7bae89e41f6671266fe8473e83aa7f727b07,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s42_v1/frozen_protocol.json,4e6c91f9f835e0f37ebf21e4de23c4f65c9911d42d933912d0ce4fbf7500a4c3,7335d436f6e4f8c2144de372e8817d036bae216426c157f5bbdc1eb921927955,697d0e6e8a7de0a2fc55c98b8341117d789390ce,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1/units/pleia_energy_h1_f0_s42_xgboost/model.ubj,0f97359d12c766e0978144445ef76407ea3e5eaa91cd5eb1e3ff9d3d099cb69b,16c9c6f12ea60cc5cc7817c2124311836b086a6031a11d3b09e0ea85decde087,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#pleia_energy|1|0|42,True,0
pleia_energy,1,0,42,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1,9c45ac0259139ad0c1021b93429c7bae89e41f6671266fe8473e83aa7f727b07,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s42_v1/frozen_protocol.json,4e6c91f9f835e0f37ebf21e4de23c4f65c9911d42d933912d0ce4fbf7500a4c3,7335d436f6e4f8c2144de372e8817d036bae216426c157f5bbdc1eb921927955,697d0e6e8a7de0a2fc55c98b8341117d789390ce,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1/units/pleia_energy_h1_f0_s42_attention_lstm/model.pt,b78261e25320cd196d241a6e9f61f29cf286ea9e2e42e3b23744211646e99a8e,9ef7ed69ea3865450d40b081ed0440a962ed0f005e2f55c5c316c80fad362dbf,smart_building_conformal\outputs\matched_forecasting005\fold2_multiseed_batch_v1\analysis_v1\evidence_reuse_ledger.csv#pleia_energy|1|0|42,True,0
pleia_energy,1,0,43,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s43_v1,166d321d8e038b69b025925456d98bc75a3bb89aa5ec6f7247643257f9e73f25,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s43_v1_core_completion_v1/frozen_protocol.json,52768db6d93e91109aa850904e5813ea3eb00f1033b28e8dbd2606f5135f219d,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s43_v1/units/pleia_energy_h1_f0_s43_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,6abb9bb9b10ebb65bfeda3edde3a364e6e330db8a6499521c74f198f2f6512ef,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s43_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,43,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s43_v1,166d321d8e038b69b025925456d98bc75a3bb89aa5ec6f7247643257f9e73f25,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s43_v1_core_completion_v1/frozen_protocol.json,52768db6d93e91109aa850904e5813ea3eb00f1033b28e8dbd2606f5135f219d,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s43_v1/units/pleia_energy_h1_f0_s43_xgboost/model.ubj,c00df880892c3adc7672ac8f6b07e9962f17e648aa941ddfe0e338eae4060b62,6564a216f17dcefee1e285d4aaf029c364dcd214f8ceeda32cac9c673212be4a,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s43_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,43,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s43_v1,166d321d8e038b69b025925456d98bc75a3bb89aa5ec6f7247643257f9e73f25,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s43_v1_core_completion_v1/frozen_protocol.json,52768db6d93e91109aa850904e5813ea3eb00f1033b28e8dbd2606f5135f219d,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s43_v1/units/pleia_energy_h1_f0_s43_attention_lstm/model.pt,e1d1bc835deff340305c4003391d2ffd2a21d562c1276270d6bd78b2922e50ee,274c87d44bc48337e9fcbc9cf8d1d6b8f6857213de4e12756ec993e4ee6fe095,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s43_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,44,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s44_v1,172005f425b3830a805da77245361fc873cf67bba351c22fc1324c6e0426c6e8,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s44_v1_core_completion_v1/frozen_protocol.json,1c89ab32cbb43766a72a7fdbf9f5fba751fac2b5a7248e536e812457416857ec,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s44_v1/units/pleia_energy_h1_f0_s44_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,ac107c29ae6a34c0fdd6fcb2c4b36cd2bfb32c5a71d4a010ed2cd5cd7c33f322,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s44_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,44,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s44_v1,172005f425b3830a805da77245361fc873cf67bba351c22fc1324c6e0426c6e8,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s44_v1_core_completion_v1/frozen_protocol.json,1c89ab32cbb43766a72a7fdbf9f5fba751fac2b5a7248e536e812457416857ec,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s44_v1/units/pleia_energy_h1_f0_s44_xgboost/model.ubj,3e10ebdbd171a4599253952fedacf103aa71c7d84cc2cd8f532fd0a1eaa500f2,9948ce0d4846c49e52a4c34e12230acadf758ecdd5952d8cb427d53c93250b88,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s44_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,44,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s44_v1,172005f425b3830a805da77245361fc873cf67bba351c22fc1324c6e0426c6e8,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s44_v1_core_completion_v1/frozen_protocol.json,1c89ab32cbb43766a72a7fdbf9f5fba751fac2b5a7248e536e812457416857ec,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s44_v1/units/pleia_energy_h1_f0_s44_attention_lstm/model.pt,7be39edbf330cce33fc672c8393496b0a85ff2c9e0ac2bf4aebc64aa2763fca5,892bee2991922295ade2d668c6b4295e1db05cff7286a48ffa6b56018fe86b1e,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s44_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,45,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s45_v1,b33584d8c4a33f51d0b0c2264980588a2651daa670fa1494678b2f35fcd517c1,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s45_v1_core_completion_v1/frozen_protocol.json,948bd682c0bd56fbbe5133392eb2d6b8646ad82ec0d0b8772fa165f286e449dc,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s45_v1/units/pleia_energy_h1_f0_s45_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,dd8a323a6f30b1643c0c38f387c9c8b01c7ee633fb88029b765df975907349a0,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s45_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,45,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s45_v1,b33584d8c4a33f51d0b0c2264980588a2651daa670fa1494678b2f35fcd517c1,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s45_v1_core_completion_v1/frozen_protocol.json,948bd682c0bd56fbbe5133392eb2d6b8646ad82ec0d0b8772fa165f286e449dc,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s45_v1/units/pleia_energy_h1_f0_s45_xgboost/model.ubj,0bbc9c5ea9ab8e72ceca624ba35c519cf6a5e2506b5fc7a5798aae3cea23fb0f,4cd0d7a0e9ffb68e8c454d657945d5c830ea039137c6094417b98a9ca6c81477,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s45_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,45,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s45_v1,b33584d8c4a33f51d0b0c2264980588a2651daa670fa1494678b2f35fcd517c1,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s45_v1_core_completion_v1/frozen_protocol.json,948bd682c0bd56fbbe5133392eb2d6b8646ad82ec0d0b8772fa165f286e449dc,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s45_v1/units/pleia_energy_h1_f0_s45_attention_lstm/model.pt,56b48f23d532569894c62845ef4d5e64d56e2fa286138b7732593e524b8cf06d,0d82c3e1c699499b6d90a81bf211d843a085d547d8443bcd6931a9625b6fc69b,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s45_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,46,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s46_v1,5ed434a1eb97f252bd3a223a4124709d8d48417ebb0c6e33e42be9595b90e3cd,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s46_v1_core_completion_v1/frozen_protocol.json,8ee91528127149f57a3d881cb696c3cb00739a08646ec128bcd6d9d17be0bb65,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s46_v1/units/pleia_energy_h1_f0_s46_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,384a476e821f9c3e2b8f7ff0c5b6cfef14319659e8ce8c34aaf0079f68808dde,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s46_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,46,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s46_v1,5ed434a1eb97f252bd3a223a4124709d8d48417ebb0c6e33e42be9595b90e3cd,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s46_v1_core_completion_v1/frozen_protocol.json,8ee91528127149f57a3d881cb696c3cb00739a08646ec128bcd6d9d17be0bb65,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s46_v1/units/pleia_energy_h1_f0_s46_xgboost/model.ubj,a6265d3d1c194b87cee0d9fb3c27e0c631586ec44bffe5191b2e6b99659c1de4,6c470daa44acc9530fadfc7b70869be5e80db28f125ba872bdc5d98004fbe11c,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s46_v1\audit_v1/validation.json,False,0
pleia_energy,1,0,46,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s46_v1,5ed434a1eb97f252bd3a223a4124709d8d48417ebb0c6e33e42be9595b90e3cd,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f0_s46_v1_core_completion_v1/frozen_protocol.json,8ee91528127149f57a3d881cb696c3cb00739a08646ec128bcd6d9d17be0bb65,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s46_v1/units/pleia_energy_h1_f0_s46_attention_lstm/model.pt,19a218c5db148cdc701e257d1f9e34f2139c4f11bf0725c7029a3412523f3f9f,169d976c29928bae7dccfb5e68ee9520e751f0fbada9f0a2e6a29ef4d0567742,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f0_s46_v1\audit_v1/validation.json,False,0
pleia_energy,1,1,42,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s42_v1,94e9308c965564abdeca916a64c3bbd68fc5c0e36260a8566e82aada49dd625d,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f1_s42_v1_core_completion_v1/frozen_protocol.json,f36bc65f64a09244efd5d67467ff4b54107845e8893c642dc20345a790f70a53,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s42_v1/units/pleia_energy_h1_f1_s42_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,f5daa8edebe7f47e09d05cc2e7a0a3f845bf1669f42437bcc87609c3efd2f7c0,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f1_s42_v1\audit_v1/validation.json,False,0
pleia_energy,1,1,42,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s42_v1,94e9308c965564abdeca916a64c3bbd68fc5c0e36260a8566e82aada49dd625d,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f1_s42_v1_core_completion_v1/frozen_protocol.json,f36bc65f64a09244efd5d67467ff4b54107845e8893c642dc20345a790f70a53,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s42_v1/units/pleia_energy_h1_f1_s42_xgboost/model.ubj,f499b6eace7bea2ab35e15a1f4574f12e350123cf8d01ed6b2b6a5aec691de06,71e8fcbac993675ccd0b05ed7df2afc0d925bfebc3b4fe944aff9b53894efa88,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f1_s42_v1\audit_v1/validation.json,False,0
pleia_energy,1,1,42,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s42_v1,94e9308c965564abdeca916a64c3bbd68fc5c0e36260a8566e82aada49dd625d,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f1_s42_v1_core_completion_v1/frozen_protocol.json,f36bc65f64a09244efd5d67467ff4b54107845e8893c642dc20345a790f70a53,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s42_v1/units/pleia_energy_h1_f1_s42_attention_lstm/model.pt,aaeec471f1678c1c5eaf4a902cadafe1e9a12b8c8af92b534444a80663b9623c,0df00be575435245adc8543a3c40dcf6fae973ddf6ff58b6ea9e5aa732011da8,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f1_s42_v1\audit_v1/validation.json,False,0
pleia_energy,1,1,43,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s43_v1,756bfdb8133d0b356f1c8f8feefe6c87f989683c65922c1ca4b94e89d37c89ba,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f1_s43_v1_core_completion_v1/frozen_protocol.json,1a98689f32bf81cb4f5705d6f49d04567d08cf54152374b9868cc9788a7f3e90,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s43_v1/units/pleia_energy_h1_f1_s43_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,634a826b2d6f961e3ea577906d5c171bc965708119302ef29f9f6d0b79000e96,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f1_s43_v1\audit_v1/validation.json,False,0
pleia_energy,1,1,43,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s43_v1,756bfdb8133d0b356f1c8f8feefe6c87f989683c65922c1ca4b94e89d37c89ba,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f1_s43_v1_core_completion_v1/frozen_protocol.json,1a98689f32bf81cb4f5705d6f49d04567d08cf54152374b9868cc9788a7f3e90,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s43_v1/units/pleia_energy_h1_f1_s43_xgboost/model.ubj,4ea4efbbbe976591dfe0e99b4138cbb76b0637ea8db97e06aba7970acd2b2e71,a358782fc8f13a2ca65cbcd510fea4a4c5b3ac3461aeeae7b5fe8bce3a6bc1ae,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f1_s43_v1\audit_v1/validation.json,False,0
pleia_energy,1,1,43,attention_lstm,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s43_v1,756bfdb8133d0b356f1c8f8feefe6c87f989683c65922c1ca4b94e89d37c89ba,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f1_s43_v1_core_completion_v1/frozen_protocol.json,1a98689f32bf81cb4f5705d6f49d04567d08cf54152374b9868cc9788a7f3e90,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0876865a6277585df850ad23db3c5a334d07ac84,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s43_v1/units/pleia_energy_h1_f1_s43_attention_lstm/model.pt,ecb72b10b757ee8e06e5259c9704e40a883f9d90ed0476f658660eac641df64c,3264b89812a1268c282eff708968b1db324c25c65872741e08bdc5b263491578,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f1_s43_v1\audit_v1/validation.json,False,0
pleia_energy,1,1,44,persistence,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s44_v1,302c0b58dba759bea8e3a1bdb054cbaa612827afe991f7e98c16211d439edccf,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f1_s44_v1_core_completion_v1/frozen_protocol.json,fa040e5e8c32fadd6392986a0df8dbfd2e99fd2c41fcb16efc018f6301ac5588,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s44_v1/units/pleia_energy_h1_f1_s44_persistence/model.json,d1412ee3d3e418b89938666fc00195b4a9ff628098d8f01dd43c19df87ed248b,5f80e45bb15e5d189af90747912d3e550bfafea737778a09e42f5dc79b356fc9,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f1_s44_v1\audit_v1/validation.json,False,0
pleia_energy,1,1,44,xgboost,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s44_v1,302c0b58dba759bea8e3a1bdb054cbaa612827afe991f7e98c16211d439edccf,smart_building_conformal/protocols/matched_forecasting005/pleia_energy_h1_f1_s44_v1_core_completion_v1/frozen_protocol.json,fa040e5e8c32fadd6392986a0df8dbfd2e99fd2c41fcb16efc018f6301ac5588,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8173136fa2e531e457791f8df5f3fc50ecf2454,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s44_v1/units/pleia_energy_h1_f1_s44_xgboost/model.ubj,47d0ff2e8432b1d9b73d9c85664e999128695d147a51b0a0674fdbe83687dafb,9e82781b3b6c105b3b75fe5f35c837f3a873dc2f382fb50e305a1a957d86b840,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_energy_h1_f1_s44_v1\audit_v1/validation.json,False,0
