dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,role,n,groups,zero_targets,negative_targets,adjacent_equal_targets,minimum,maximum,posthoc_cleaning_or_clipping
pleia_energy,6,0,43,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c316ec90721513caed8431e3a8234edc58438bc98095c78d35305dd478233aa6,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,1,1,44,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,fa040e5e8c32fadd6392986a0df8dbfd2e99fd2c41fcb16efc018f6301ac5588,True,calibration,7430,1,64,0,508,0.0,3.046875,False
pleia_energy,1,1,44,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,fa040e5e8c32fadd6392986a0df8dbfd2e99fd2c41fcb16efc018f6301ac5588,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,3,1,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,15744cbdf50123bfed771b75586629e0389848d25f4e791833fcffa54aa0932f,True,calibration,7429,1,64,0,508,0.0,3.046875,False
pleia_energy,3,1,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,15744cbdf50123bfed771b75586629e0389848d25f4e791833fcffa54aa0932f,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,6,1,44,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,44aa0ec44a099dba2dbd7fec045eed74e79456d849161654051805ea201afed5,True,calibration,7428,1,64,0,508,0.0,3.046875,False
pleia_energy,6,1,44,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,44aa0ec44a099dba2dbd7fec045eed74e79456d849161654051805ea201afed5,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,1,0,44,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,1c89ab32cbb43766a72a7fdbf9f5fba751fac2b5a7248e536e812457416857ec,True,calibration,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,1,0,44,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,1c89ab32cbb43766a72a7fdbf9f5fba751fac2b5a7248e536e812457416857ec,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,3,0,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,fc08af58fb2aaec38a8c2665c437f882729a6d19f769022d78b9cb06448158c3,True,calibration,9906,1,557,0,996,0.0,326.53125,False
pleia_energy,3,0,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,fc08af58fb2aaec38a8c2665c437f882729a6d19f769022d78b9cb06448158c3,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,6,0,44,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,beab242517c7fb299c78020e552436a75640da60a4f7760aef5c1def1bdd79cf,True,calibration,9904,1,557,0,996,0.0,326.53125,False
pleia_energy,6,0,44,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,beab242517c7fb299c78020e552436a75640da60a4f7760aef5c1def1bdd79cf,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,1,1,45,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e5c1dae79856ba2985e5bf3d1ab459636cebb345a3f6408602b78f90761804ba,True,calibration,7430,1,64,0,508,0.0,3.046875,False
pleia_energy,1,1,45,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e5c1dae79856ba2985e5bf3d1ab459636cebb345a3f6408602b78f90761804ba,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,3,1,45,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,348012fb294a1756ef25f221352a18c83e5173d14ae9c1cdbfe96d8854baf3f0,True,calibration,7429,1,64,0,508,0.0,3.046875,False
pleia_energy,3,1,45,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,348012fb294a1756ef25f221352a18c83e5173d14ae9c1cdbfe96d8854baf3f0,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,6,1,45,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e2840eecdc0ab92509276e9c3ddbb386ba860a6883136be8b9f228010a50cac2,True,calibration,7428,1,64,0,508,0.0,3.046875,False
pleia_energy,6,1,45,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e2840eecdc0ab92509276e9c3ddbb386ba860a6883136be8b9f228010a50cac2,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,1,0,45,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,948bd682c0bd56fbbe5133392eb2d6b8646ad82ec0d0b8772fa165f286e449dc,True,calibration,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,1,0,45,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,948bd682c0bd56fbbe5133392eb2d6b8646ad82ec0d0b8772fa165f286e449dc,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,3,0,45,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c5f9bfd1f2eb6f634a5c112233a2a733c43ca9f400bbe2628bde0b295469af88,True,calibration,9906,1,557,0,996,0.0,326.53125,False
pleia_energy,3,0,45,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c5f9bfd1f2eb6f634a5c112233a2a733c43ca9f400bbe2628bde0b295469af88,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,6,0,45,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,dd428e934c524a9daae0ec49ff2886dfff2883e6229feef74a12065f07cc7184,True,calibration,9904,1,557,0,996,0.0,326.53125,False
pleia_energy,6,0,45,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,dd428e934c524a9daae0ec49ff2886dfff2883e6229feef74a12065f07cc7184,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,1,1,46,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,42ce421db703589fa05f08743d029d900203f71dcfc809653f70282c90d5db0c,True,calibration,7430,1,64,0,508,0.0,3.046875,False
pleia_energy,1,1,46,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,42ce421db703589fa05f08743d029d900203f71dcfc809653f70282c90d5db0c,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,3,1,46,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8776270b62861d4d439b536f09407a9ef30671a279401e7b6b22fc5064d2538e,True,calibration,7429,1,64,0,508,0.0,3.046875,False
pleia_energy,3,1,46,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8776270b62861d4d439b536f09407a9ef30671a279401e7b6b22fc5064d2538e,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,6,1,46,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d65ac7c08324f695c221b4ac18143deff39ac0c271dc8aa96bc98db95fd1cd85,True,calibration,7428,1,64,0,508,0.0,3.046875,False
pleia_energy,6,1,46,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d65ac7c08324f695c221b4ac18143deff39ac0c271dc8aa96bc98db95fd1cd85,True,test,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,1,0,46,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8ee91528127149f57a3d881cb696c3cb00739a08646ec128bcd6d9d17be0bb65,True,calibration,9907,1,557,0,996,0.0,326.53125,False
pleia_energy,1,0,46,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8ee91528127149f57a3d881cb696c3cb00739a08646ec128bcd6d9d17be0bb65,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,3,0,46,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,387f6578fde438aa38920408ef4477b06f8b22821c99d213e7f3a9c1367ff215,True,calibration,9906,1,557,0,996,0.0,326.53125,False
pleia_energy,3,0,46,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,387f6578fde438aa38920408ef4477b06f8b22821c99d213e7f3a9c1367ff215,True,test,9909,1,442,0,1619,0.0,246.0078125,False
pleia_energy,6,0,46,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,90e1e38760c153a78db3e9dce2ebafed538278dbce33865d62c06f92cdaa1447,True,calibration,9904,1,557,0,996,0.0,326.53125,False
pleia_energy,6,0,46,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,90e1e38760c153a78db3e9dce2ebafed538278dbce33865d62c06f92cdaa1447,True,test,9909,1,442,0,1619,0.0,246.0078125,False
rico,5,1,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,cac92156db8910e89e83c530999b6a597b6c85ec98c14f7a800c658b2c089667,True,calibration,6572,31,0,0,5609,13.7,31.0,False
rico,5,1,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,cac92156db8910e89e83c530999b6a597b6c85ec98c14f7a800c658b2c089667,True,test,8692,41,0,0,6786,13.7,30.8,False
rico,15,1,42,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,True,calibration,6262,31,0,0,5439,13.7,31.0,False
rico,15,1,42,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,True,test,8282,41,0,0,6635,13.7,30.8,False
rico,30,1,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,True,calibration,5797,31,0,0,5131,13.7,31.0,False
rico,30,1,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,True,test,7667,41,0,0,6342,13.7,30.8,False
rico,60,1,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,True,calibration,4867,31,0,0,4418,13.7,31.0,False
rico,60,1,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,True,test,6437,41,0,0,5552,13.7,30.8,False
rico,5,0,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3f801ca1ae6e6bae5d5867d1603ec24dd3199541578c72841a5acb5c0996d654,True,calibration,8692,41,0,0,6786,13.7,30.8,False
rico,5,0,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3f801ca1ae6e6bae5d5867d1603ec24dd3199541578c72841a5acb5c0996d654,True,test,9116,43,0,0,7289,14.7,35.1,False
rico,15,0,42,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,35d7e7979e0029b011d3a644df29a6f5dfcb2060f66e6efbcf4e730e5b8e0152,True,calibration,8282,41,0,0,6635,13.7,30.8,False
rico,15,0,42,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,35d7e7979e0029b011d3a644df29a6f5dfcb2060f66e6efbcf4e730e5b8e0152,True,test,8686,43,0,0,7089,14.7,35.1,False
rico,30,0,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5ba13322b01145d05b2c5f2b05c5619bcfe383aea85e60905e78991ecdf1b774,True,calibration,7667,41,0,0,6342,13.7,30.8,False
rico,30,0,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5ba13322b01145d05b2c5f2b05c5619bcfe383aea85e60905e78991ecdf1b774,True,test,8041,43,0,0,6741,14.7,35.1,False
rico,60,0,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bf2e8cdb70aac376e7897ea8a3d31c01c5e326f268cf59ea5c736aa306992b81,True,calibration,6437,41,0,0,5552,13.7,30.8,False
rico,60,0,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bf2e8cdb70aac376e7897ea8a3d31c01c5e326f268cf59ea5c736aa306992b81,True,test,6751,43,0,0,5881,14.7,35.1,False
rico,5,1,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9ed966086f249e7122ffba92921ba5ed2f8c993d1d59d1175560a89a297eb56f,True,calibration,6572,31,0,0,5609,13.7,31.0,False
rico,5,1,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9ed966086f249e7122ffba92921ba5ed2f8c993d1d59d1175560a89a297eb56f,True,test,8692,41,0,0,6786,13.7,30.8,False
rico,15,1,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ab4a46108f81da69a97ddc0ede566e35a48c3739c89bdb9bf52592a9a54d0423,True,calibration,6262,31,0,0,5439,13.7,31.0,False
rico,15,1,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ab4a46108f81da69a97ddc0ede566e35a48c3739c89bdb9bf52592a9a54d0423,True,test,8282,41,0,0,6635,13.7,30.8,False
rico,30,1,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,021b9b2fbef39475fd1ad6e13630cf2ec310d5c600e8eb82531cfb67c300a2c0,True,calibration,5797,31,0,0,5131,13.7,31.0,False
rico,30,1,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,021b9b2fbef39475fd1ad6e13630cf2ec310d5c600e8eb82531cfb67c300a2c0,True,test,7667,41,0,0,6342,13.7,30.8,False
rico,60,1,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f608eea4dc5e72256c54e013a2db0fb9d5405cda0c6ccd1dcc8d38b362e790ff,True,calibration,4867,31,0,0,4418,13.7,31.0,False
rico,60,1,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f608eea4dc5e72256c54e013a2db0fb9d5405cda0c6ccd1dcc8d38b362e790ff,True,test,6437,41,0,0,5552,13.7,30.8,False
rico,5,0,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ec20d7056803562a22b537d1a31f678fe8d0eff62f13d3c26848638427c5eb00,True,calibration,8692,41,0,0,6786,13.7,30.8,False
rico,5,0,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ec20d7056803562a22b537d1a31f678fe8d0eff62f13d3c26848638427c5eb00,True,test,9116,43,0,0,7289,14.7,35.1,False
rico,15,0,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5e4c6f01b06012be787fa7b53f389e83a242274dc394ead5405992032a32460c,True,calibration,8282,41,0,0,6635,13.7,30.8,False
rico,15,0,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5e4c6f01b06012be787fa7b53f389e83a242274dc394ead5405992032a32460c,True,test,8686,43,0,0,7089,14.7,35.1,False
rico,30,0,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8c6793b1bbccd40a36062d6b912ccf43bdbfde27616522befa8b716b46bc1625,True,calibration,7667,41,0,0,6342,13.7,30.8,False
rico,30,0,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8c6793b1bbccd40a36062d6b912ccf43bdbfde27616522befa8b716b46bc1625,True,test,8041,43,0,0,6741,14.7,35.1,False
rico,60,0,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,89e6eaa301e5e0b123943db829657b9330a883f25f73675dce4a9316c23e7b9b,True,calibration,6437,41,0,0,5552,13.7,30.8,False
rico,60,0,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,89e6eaa301e5e0b123943db829657b9330a883f25f73675dce4a9316c23e7b9b,True,test,6751,43,0,0,5881,14.7,35.1,False
rico,5,1,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,22f68cea779cc4cef709387af245bfbf7118b6a169618cd607d9be93a9792bc0,True,calibration,6572,31,0,0,5609,13.7,31.0,False
rico,5,1,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,22f68cea779cc4cef709387af245bfbf7118b6a169618cd607d9be93a9792bc0,True,test,8692,41,0,0,6786,13.7,30.8,False
rico,15,1,44,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,13e6c0359ecd6ef691c6e1fe3eda4da1c1570a24470a0ad1d86df1a9e01a3c81,True,calibration,6262,31,0,0,5439,13.7,31.0,False
rico,15,1,44,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,13e6c0359ecd6ef691c6e1fe3eda4da1c1570a24470a0ad1d86df1a9e01a3c81,True,test,8282,41,0,0,6635,13.7,30.8,False
rico,30,1,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3a862f35d8cb1619052e5198c1a529caa2045b98b02cbfa6a18a11d64a615f0d,True,calibration,5797,31,0,0,5131,13.7,31.0,False
rico,30,1,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3a862f35d8cb1619052e5198c1a529caa2045b98b02cbfa6a18a11d64a615f0d,True,test,7667,41,0,0,6342,13.7,30.8,False
rico,60,1,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,929eff6c9180b9dc1d9e18a9f3a1bcf82b854c58a93dcef9345bc594e42ed69a,True,calibration,4867,31,0,0,4418,13.7,31.0,False
rico,60,1,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,929eff6c9180b9dc1d9e18a9f3a1bcf82b854c58a93dcef9345bc594e42ed69a,True,test,6437,41,0,0,5552,13.7,30.8,False
rico,5,0,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e27e0345c56115aa6dfefa687af04ed3d2e15260de6f78e2a43cbb6be0d404d5,True,calibration,8692,41,0,0,6786,13.7,30.8,False
rico,5,0,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e27e0345c56115aa6dfefa687af04ed3d2e15260de6f78e2a43cbb6be0d404d5,True,test,9116,43,0,0,7289,14.7,35.1,False
