priority,dataset,horizon,outer_fold,model_seed,models,argv,output,command_exists,prerequisite,learned_fit_invocations,scenario_low_model_seconds,scenario_high_model_seconds,estimate_basis,fit_n,original_priority,updated_low_model_seconds,updated_high_model_seconds
76,rico,30,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f1_s44_v1""]",outputs/matched_forecasting005/rico_h30_f1_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,64.77097235286521,594.0150410031445,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",17204,77,108.7556339019039,652.5338034114234
77,rico,60,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f1_s44_v1""]",outputs/matched_forecasting005/rico_h60_f1_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,54.37990726951786,498.71851036092886,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14444,78,91.30820600320274,547.8492360192165
78,rico,5,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f0_s44_v1""]",outputs/matched_forecasting005/rico_h5_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,98.17297576571224,900.345048197977,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",26076,79,164.84026445164184,989.041586709851
79,rico,15,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f0_s44_v1""]",outputs/matched_forecasting005/rico_h15_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,93.54217502204656,857.8759421509026,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",24846,80,157.06478027939457,942.3886816763675
80,rico,30,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f0_s44_v1""]",outputs/matched_forecasting005/rico_h30_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,86.59597390654807,794.1722830802911,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",23001,81,145.40155402102368,872.4093241261422
81,rico,60,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f0_s44_v1""]",outputs/matched_forecasting005/rico_h60_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,72.70357167555105,666.7649649390679,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",19311,82,122.07510150428193,732.4506090256915
82,rico,5,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f2_s45_v1""]",outputs/matched_forecasting005/rico_h5_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,48.68741074559713,446.5125848786715,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",12932,83,81.75004985000123,490.5002991000074
83,rico,15,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f2_s45_v1""]",outputs/matched_forecasting005/rico_h15_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,46.39083476703122,425.4506704976021,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",12322,84,77.89391542311438,467.36349253868633
84,rico,30,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f2_s45_v1""]",outputs/matched_forecasting005/rico_h30_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,42.94597079918237,393.857798925998,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",11407,85,72.10971378278411,432.65828269670465
85,rico,60,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f2_s45_v1""]",outputs/matched_forecasting005/rico_h60_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,36.05624286348466,330.67205578278976,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",9577,86,60.54131050212356,363.24786301274133
86,rico,5,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f1_s45_v1""]",outputs/matched_forecasting005/rico_h5_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,73.43019325565469,673.4288165383243,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",19504,87,123.29515715082154,739.7709429049293
87,rico,15,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f1_s45_v1""]",outputs/matched_forecasting005/rico_h15_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,69.96650489453889,641.6633063242523,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",18584,88,117.47934785125449,704.8760871075269
88,rico,30,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f1_s45_v1""]",outputs/matched_forecasting005/rico_h30_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,64.77097235286521,594.0150410031445,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",17204,89,108.7556339019039,652.5338034114234
89,rico,60,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f1_s45_v1""]",outputs/matched_forecasting005/rico_h60_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,54.37990726951786,498.71851036092886,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14444,90,91.30820600320274,547.8492360192165
90,rico,5,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f0_s45_v1""]",outputs/matched_forecasting005/rico_h5_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,98.17297576571224,900.345048197977,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",26076,91,164.84026445164184,989.041586709851
91,rico,15,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f0_s45_v1""]",outputs/matched_forecasting005/rico_h15_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,93.54217502204656,857.8759421509026,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",24846,92,157.06478027939457,942.3886816763675
92,rico,30,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f0_s45_v1""]",outputs/matched_forecasting005/rico_h30_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,86.59597390654807,794.1722830802911,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",23001,93,145.40155402102368,872.4093241261422
93,rico,60,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f0_s45_v1""]",outputs/matched_forecasting005/rico_h60_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,72.70357167555105,666.7649649390679,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",19311,94,122.07510150428193,732.4506090256915
94,rico,5,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f2_s46_v1""]",outputs/matched_forecasting005/rico_h5_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,48.68741074559713,446.5125848786715,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",12932,95,81.75004985000123,490.5002991000074
95,rico,15,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f2_s46_v1""]",outputs/matched_forecasting005/rico_h15_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,46.39083476703122,425.4506704976021,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",12322,96,77.89391542311438,467.36349253868633
96,rico,30,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f2_s46_v1""]",outputs/matched_forecasting005/rico_h30_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,42.94597079918237,393.857798925998,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",11407,97,72.10971378278411,432.65828269670465
97,rico,60,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f2_s46_v1""]",outputs/matched_forecasting005/rico_h60_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,36.05624286348466,330.67205578278976,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",9577,98,60.54131050212356,363.24786301274133
98,rico,5,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f1_s46_v1""]",outputs/matched_forecasting005/rico_h5_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,73.43019325565469,673.4288165383243,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",19504,99,123.29515715082154,739.7709429049293
99,rico,15,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f1_s46_v1""]",outputs/matched_forecasting005/rico_h15_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,69.96650489453889,641.6633063242523,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",18584,100,117.47934785125449,704.8760871075269
100,rico,30,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f1_s46_v1""]",outputs/matched_forecasting005/rico_h30_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,64.77097235286521,594.0150410031445,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",17204,101,108.7556339019039,652.5338034114234
101,rico,60,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f1_s46_v1""]",outputs/matched_forecasting005/rico_h60_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,54.37990726951786,498.71851036092886,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14444,102,91.30820600320274,547.8492360192165
102,rico,5,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""5"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h5_f0_s46_v1""]",outputs/matched_forecasting005/rico_h5_f0_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,98.17297576571224,900.345048197977,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",26076,103,164.84026445164184,989.041586709851
103,rico,15,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""15"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h15_f0_s46_v1""]",outputs/matched_forecasting005/rico_h15_f0_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,93.54217502204656,857.8759421509026,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",24846,104,157.06478027939457,942.3886816763675
104,rico,30,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""30"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h30_f0_s46_v1""]",outputs/matched_forecasting005/rico_h30_f0_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,86.59597390654807,794.1722830802911,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",23001,105,145.40155402102368,872.4093241261422
105,rico,60,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""rico"", ""--horizon"", ""60"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/rico_h60_f0_s46_v1""]",outputs/matched_forecasting005/rico_h60_f0_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,72.70357167555105,666.7649649390679,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",19311,106,122.07510150428193,732.4506090256915
106,bdg2,3,2,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f2_s42_v1""]",outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.39574438897014,1782.8047330362917,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51634,107,769.3370194664062,4616.022116798437
107,bdg2,6,2,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f2_s42_v1""]",outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.20750045630083,1781.078346611614,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51584,108,768.592028743756,4611.552172462536
108,bdg2,1,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f1_s42_v1""]",outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.4633035523875,2682.183004836449,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77682,109,1157.4473863382532,6944.68431802952
109,bdg2,3,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f1_s42_v1""]",outputs/matched_forecasting005/bdg2_h3_f1_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.3127084062521,2680.801895696707,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77642,110,1156.851393760133,6941.108362560799
110,bdg2,6,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f1_s42_v1""]",outputs/matched_forecasting005/bdg2_h6_f1_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.1244644735828,2679.075509272029,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77592,111,1156.1064030374828,6936.638418224898
111,bdg2,1,0,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f0_s42_v1""]",outputs/matched_forecasting005/bdg2_h1_f0_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.3576782977492,3579.973001125903,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103684,112,1544.872361745262,9269.234170471573
112,bdg2,3,0,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f0_s42_v1""]",outputs/matched_forecasting005/bdg2_h3_f0_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.2070831516137,3578.5918919861606,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103644,113,1544.2763691671419,9265.658215002852
113,bdg2,6,0,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f0_s42_v1""]",outputs/matched_forecasting005/bdg2_h6_f0_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.0188392189444,3576.8655055614827,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103594,114,1543.5313784444916,9261.188270666951
